converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS,training
no,8,23,0,7,0,5,101,no,no,0,0,0,0,no,no,5,2466,yes,no,1
no,6,10,0,0,0,0,0,no,no,0,0,0,0,yes,no,9,2313,yes,no,1
no,10,22,0,154,0,42,0,no,no,0,0,0,0,no,no,1,2374,yes,no,1
no,10,12,7,391,0,65,24,yes,no,0,0,58,15,no,no,19,2404,no,no,1
no,7,18,0,0,0,1,0,no,no,2,0,0,0,no,yes,7,3592,yes,no,1
no,6,5,0,0,0,0,327,no,no,0,0,0,0,yes,no,15,1674,yes,no,1
no,6,16,0,235,0,47,4,no,no,7,0,0,0,no,no,8,2619,yes,no,1
no,10,18,0,9,0,43,0,yes,no,1,0,0,1,no,yes,1,2070,no,no,0
no,2,7,0,0,0,0,0,no,no,6,0,0,0,yes,no,3,2984,yes,no,1
no,10,5,0,177,0,98,456,no,no,1,0,0,0,no,no,13,1978,no,no,1
no,6,7,0,94,0,23,0,no,no,0,0,2,0,no,no,8,2861,yes,no,0
no,8,9,0,37,1,39,4,no,no,0,0,0,0,no,no,10,2496,yes,no,0
no,10,20,0,164,0,49,1,no,no,8,0,0,0,yes,no,12,3105,yes,yes,0
no,7,11,0,2,0,1,0,yes,no,0,0,0,0,no,no,2,2282,yes,no,0
no,5,7,0,32,0,0,0,yes,no,20,0,0,0,no,no,7,3927,yes,no,1
no,6,18,2,0,0,0,0,no,no,0,0,0,0,no,no,4,3957,yes,no,1
no,9,15,0,44,0,0,118,no,no,2,0,0,0,yes,no,7,3105,yes,no,1
no,1,2,0,0,0,0,0,yes,no,0,0,3,0,no,no,3,3044,yes,yes,0
no,7,10,2,142,0,77,2,no,no,14,0,0,0,yes,no,11,2466,yes,no,0
no,9,21,11,116,2,118,24,yes,no,1,0,19,3,yes,no,23,3044,yes,no,1
no,3,7,0,18,0,0,0,yes,no,0,0,0,0,no,yes,7,3531,yes,no,1
no,8,1,0,172,0,64,96,no,no,0,0,0,0,yes,no,11,2223,no,no,1
no,10,24,0,230,0,105,0,yes,no,43,0,40,0,no,yes,6,3409,no,no,1
no,9,20,0,6,0,0,0,no,no,0,0,0,0,no,no,10,3439,yes,no,0
no,6,1,0,0,0,0,146,no,no,0,0,0,0,no,no,4,2404,no,no,0
no,8,11,0,18,0,11,0,no,no,15,0,0,0,no,yes,10,1917,yes,no,0
no,10,19,0,0,0,46,13,yes,no,0,0,0,0,yes,yes,10,2404,yes,no,0
no,2,17,0,0,0,0,0,no,no,0,0,0,0,no,yes,3,2313,no,yes,1
no,2,3,0,4,0,0,0,no,no,0,0,0,0,no,yes,12,1339,yes,no,1
no,9,15,0,69,1,110,216,no,no,12,10,0,0,yes,no,22,2009,no,no,0
no,5,19,1,0,0,0,1,no,no,0,0,0,0,no,no,6,2404,yes,no,1
no,9,16,0,32,3,77,81,no,no,1,0,24,11,no,no,30,3166,yes,no,1
yes,8,21,0,0,1,0,102,yes,no,0,0,0,0,no,no,2,3684,yes,no,0
no,2,8,0,35,0,45,264,no,no,0,0,0,0,no,no,7,2922,yes,no,0
no,7,15,0,0,0,0,207,no,no,0,0,0,0,yes,no,15,1978,yes,no,1
no,6,16,1,0,0,1,0,yes,no,0,0,0,0,no,no,12,3988,yes,no,1
no,6,3,0,0,0,0,0,no,no,1,0,0,0,no,no,12,2343,no,no,1
no,5,15,0,73,0,0,0,no,no,0,0,0,0,no,no,9,3957,yes,no,1
no,1,2,0,0,0,0,0,no,no,0,0,0,0,no,yes,2,3988,no,no,1
no,7,11,0,68,1,59,62,no,no,0,0,1,15,yes,yes,6,3013,yes,no,0
no,5,17,0,38,0,20,1,no,no,1,0,0,0,yes,yes,8,3409,yes,no,1
no,6,16,0,277,0,114,11,no,no,0,0,0,0,yes,no,5,3135,yes,no,1
no,5,3,1,0,0,0,2,yes,no,0,0,0,0,no,no,10,2800,no,no,1
no,5,17,0,190,4,121,234,yes,no,0,0,0,0,yes,no,11,2039,yes,no,0
no,5,2,0,0,0,0,0,no,no,0,0,0,0,no,no,11,3500,yes,yes,0
no,10,17,12,4,0,41,37,yes,no,0,0,0,10,yes,no,5,2101,yes,no,1
no,9,4,0,13,0,0,24,no,no,0,0,0,0,no,yes,12,2070,yes,no,0
no,7,10,4,89,0,56,428,yes,no,20,0,0,1,no,no,4,1948,yes,no,0
no,8,20,1,121,0,52,194,no,no,20,0,272,56,no,no,4,1674,no,no,0
no,1,1,0,0,0,10,0,no,no,17,0,0,0,no,no,4,2404,yes,no,1
no,2,7,1,405,0,89,123,no,no,5,0,0,0,yes,no,11,1583,yes,no,1
no,10,22,11,485,0,34,0,no,no,14,0,0,0,no,yes,1,2647,yes,no,1
no,7,2,0,0,0,0,0,no,no,0,0,1,0,no,no,5,1917,no,no,1
no,6,19,0,8,0,0,1,no,no,4,0,0,1,no,no,3,3378,yes,no,1
no,8,1,0,77,0,25,3,no,no,0,0,0,0,no,no,3,2588,yes,no,1
no,6,15,0,237,1,99,5,no,no,7,0,0,0,yes,no,4,2861,yes,no,1
no,10,1,0,183,0,25,373,no,no,1,0,0,0,no,no,8,1492,yes,no,1
no,5,1,0,0,0,4,31,yes,no,0,0,0,0,yes,no,2,2223,no,no,0
no,7,23,0,118,1,44,68,no,no,0,0,0,0,no,no,13,1917,yes,no,1
no,10,18,5,345,0,92,1,no,no,13,0,0,0,no,no,11,2466,no,no,0
no,2,10,0,58,1,0,214,no,no,0,0,0,0,yes,yes,16,2466,yes,no,1
no,2,1,0,20,0,0,0,no,no,0,0,0,0,no,no,3,3227,no,no,1
no,10,14,0,32,0,71,201,yes,no,15,0,0,0,no,no,11,1978,yes,no,0
no,9,19,10,127,0,2,0,yes,no,1,0,1,4,yes,no,3,2647,yes,no,0
no,7,12,0,15,0,58,291,no,no,1,0,2,0,yes,no,2,244,no,no,1
yes,2,2,0,0,1,0,31,yes,no,0,0,0,0,no,no,5,3653,yes,no,1
no,7,20,2,91,0,0,0,no,no,10,0,1,0,yes,no,10,2831,yes,no,1
no,8,11,0,0,0,5,25,no,no,7,0,0,0,no,no,5,2678,yes,no,1
no,10,18,2,127,0,47,0,no,no,2,0,18,16,no,no,8,3896,yes,no,0
no,6,9,0,0,0,2,0,no,no,0,0,0,0,no,no,2,2557,no,no,1
no,9,17,0,129,0,40,181,no,no,7,0,0,0,no,no,9,2343,yes,no,1
no,2,7,0,108,0,20,0,no,no,0,0,0,0,no,no,5,2466,yes,no,1
no,5,6,0,0,0,0,0,no,no,0,0,4,0,no,yes,2,2588,yes,no,1
no,7,4,0,25,0,0,4,no,no,0,0,0,0,no,no,24,3562,yes,no,0
yes,8,1,0,0,0,0,10,yes,no,1,0,0,0,no,no,11,2619,yes,no,1
no,8,15,0,198,1,63,76,no,no,0,0,0,0,no,yes,16,1889,yes,no,0
no,5,11,0,64,0,4,322,no,no,8,0,0,0,yes,no,10,1370,yes,no,0
no,5,22,0,0,1,0,1,no,no,0,0,0,0,yes,no,9,3197,yes,no,0
no,10,23,0,224,0,94,1,no,no,32,0,0,0,no,no,18,2831,yes,no,1
no,3,12,0,126,0,0,0,no,no,0,0,2,0,yes,no,1,2496,no,no,0
no,4,10,0,0,0,0,22,no,no,0,0,0,0,yes,no,1,3105,yes,no,1
no,4,17,3,184,0,70,0,yes,no,0,0,0,1,no,no,10,3470,yes,no,1
no,8,26,5,252,0,70,302,no,no,1,0,0,0,no,no,13,1889,yes,no,0
no,9,22,1,0,0,0,69,no,no,0,0,0,0,yes,no,4,3439,no,no,1
no,6,19,0,7,0,3,0,no,no,1,0,0,0,no,no,11,1917,yes,no,1
no,2,9,0,0,0,0,204,no,yes,0,0,0,0,no,no,31,2009,yes,no,0
no,9,5,0,211,0,104,6,no,no,0,5,4,3,yes,no,6,1917,yes,no,1
no,8,2,0,18,0,0,1,no,no,0,0,0,0,yes,no,13,1736,yes,no,1
no,9,18,0,0,0,24,1,no,no,0,0,0,0,no,no,2,2131,yes,no,0
no,8,17,7,23,4,72,137,yes,no,19,0,26,4,yes,no,17,1948,no,no,1
no,6,1,0,0,0,0,2,no,no,0,0,0,0,no,no,11,3350,yes,no,1
no,2,1,0,0,0,0,55,no,no,0,0,0,0,no,yes,22,2557,yes,no,0
no,5,19,1,0,1,39,448,yes,no,0,0,5,2,no,no,20,1889,yes,no,0
no,10,16,0,0,0,0,36,no,no,0,0,0,2,no,no,31,3074,yes,no,1
no,6,4,0,0,1,0,1,no,no,0,0,0,0,no,yes,1,2708,no,no,1
no,8,18,0,2,0,0,0,no,no,3,0,8,0,no,yes,1,3927,yes,no,1
no,6,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,11,2769,yes,no,0
no,10,25,0,48,0,35,7,no,no,0,0,0,0,no,yes,4,2101,yes,no,1
no,6,16,5,9,0,17,0,yes,no,2,0,0,0,no,yes,7,2769,yes,no,1
no,2,4,0,107,0,39,0,no,no,5,0,0,0,no,yes,12,3562,yes,no,1
no,6,3,0,64,0,0,0,no,no,3,0,0,0,no,no,7,2892,yes,no,0
no,1,11,0,445,0,69,0,no,no,1,0,0,0,no,yes,2,2527,yes,no,1
no,5,14,0,134,7,64,156,no,no,0,0,0,0,no,yes,16,2922,no,no,1
yes,10,14,2,0,0,0,9,no,no,17,0,0,0,no,yes,9,3074,yes,no,1
no,2,1,0,12,0,37,0,no,no,0,0,5,18,no,no,4,2557,no,no,1
no,8,20,10,0,0,27,31,yes,no,0,0,0,0,yes,no,2,3653,yes,yes,1
no,8,12,4,307,0,114,5,no,no,5,0,0,0,no,no,11,2984,yes,no,1
no,2,8,0,0,0,0,0,no,no,0,0,17,0,yes,no,0,2254,yes,no,0
no,5,22,0,72,0,106,1,no,no,0,0,0,0,no,yes,15,2739,no,no,0
no,6,16,13,40,0,81,9,yes,no,21,0,1,2,yes,no,0,3288,yes,no,1
yes,10,17,11,147,5,23,79,yes,no,12,0,1,0,no,no,12,3439,yes,no,1
no,4,17,0,265,2,27,8,no,no,44,0,0,1,yes,no,24,2343,no,no,1
no,10,18,0,196,1,104,341,no,no,9,0,0,0,yes,no,14,2619,yes,no,1
no,9,9,6,242,0,84,12,yes,no,0,0,13,0,yes,no,2,2343,yes,no,1
yes,10,18,0,6,7,0,254,no,no,0,0,0,1,yes,no,11,1278,no,no,1
no,5,20,1,0,0,0,0,no,no,0,0,0,0,yes,yes,5,2435,yes,no,1
no,6,2,0,131,0,41,2,no,no,0,0,0,0,yes,no,7,2374,yes,no,0
no,5,1,0,0,0,0,21,no,no,0,0,0,0,yes,no,3,2374,yes,no,1
no,5,18,0,280,7,96,10,no,no,2,0,0,0,no,no,5,2223,yes,no,1
no,8,13,0,97,0,0,0,no,no,0,0,0,0,no,no,5,3166,yes,no,1
no,1,3,0,0,0,0,3,no,no,0,0,0,0,no,no,21,2131,yes,no,1
no,10,23,0,0,0,28,0,yes,no,0,0,0,0,no,no,12,2892,yes,no,0
no,9,11,9,0,0,4,0,no,no,0,0,6,2,no,no,6,2984,yes,no,1
no,8,20,0,30,0,109,0,no,no,4,0,3,0,yes,yes,8,2922,yes,no,1
no,5,20,0,0,0,0,5,no,no,0,0,0,0,no,no,2,2678,yes,no,1
no,3,16,8,62,0,33,0,no,no,0,0,0,8,no,no,1,3684,yes,no,0
no,3,8,8,11,0,57,7,yes,no,0,0,3,6,no,no,12,1978,yes,no,1
no,5,5,0,0,0,0,0,no,no,0,0,0,0,no,no,6,3166,yes,no,0
no,2,16,0,0,0,0,19,no,no,0,0,0,0,yes,no,8,2343,yes,no,1
no,10,24,16,632,0,94,0,no,no,21,0,3,12,no,no,3,3774,yes,no,0
no,9,16,0,285,0,113,21,no,no,0,15,0,0,no,no,13,2466,yes,no,1
no,4,26,8,39,0,48,4,yes,no,0,0,4,6,no,yes,17,1339,yes,no,1
no,7,12,2,30,0,27,8,no,no,1,0,0,0,no,yes,15,640,yes,no,1
no,3,5,0,0,0,0,0,no,no,0,0,0,0,no,yes,9,2131,no,no,0
no,5,8,0,0,0,0,0,no,no,0,0,0,12,no,yes,8,3804,yes,no,0
no,7,5,0,48,0,42,0,yes,yes,11,0,24,0,yes,no,5,3074,yes,no,0
no,7,6,0,0,0,0,4,no,no,0,0,0,0,no,no,16,3319,yes,no,1
no,9,6,0,9,0,0,0,no,no,0,0,0,0,no,no,11,2009,yes,no,1
no,2,4,0,253,0,54,3,no,no,10,0,0,0,no,yes,6,3135,no,yes,1
no,7,17,11,19,0,14,16,yes,no,3,0,0,0,yes,no,12,3531,yes,no,0
no,6,13,0,145,0,66,0,yes,no,0,0,1,0,yes,no,8,2343,yes,no,1
no,9,19,9,111,7,99,172,yes,no,32,0,1,0,no,no,25,2861,yes,yes,0
no,8,19,0,63,0,0,0,no,no,0,0,0,0,no,yes,7,2647,yes,no,1
no,9,19,0,65,0,9,3,no,no,1,0,0,0,yes,no,19,3197,yes,no,1
no,4,2,0,0,0,0,0,no,no,0,0,0,0,no,no,3,2800,yes,no,1
no,2,20,0,119,0,95,13,no,no,0,0,0,0,yes,yes,1,2404,yes,no,0
no,9,23,18,238,0,0,0,yes,no,2,0,0,0,no,no,6,2313,yes,no,1
no,9,16,0,0,0,5,57,no,no,3,0,0,2,yes,yes,12,1674,yes,no,1
no,10,18,0,114,0,41,17,no,no,0,0,0,0,no,yes,9,2557,yes,no,1
no,4,10,2,0,0,0,0,yes,no,7,0,0,3,yes,yes,8,3105,yes,no,1
no,7,2,0,10,0,0,1,no,no,0,0,0,0,no,yes,7,2557,yes,no,1
no,10,11,0,174,0,50,31,no,no,11,0,0,0,yes,no,4,2343,yes,yes,1
no,6,14,0,59,0,0,1,no,no,0,0,0,0,yes,no,18,2953,yes,no,1
no,8,6,2,0,0,49,410,yes,no,1,0,1,0,yes,no,4,1400,yes,no,1
no,10,4,0,151,0,96,1,no,no,0,0,0,0,no,no,18,3743,yes,no,1
no,5,1,0,338,1,59,4,no,no,0,0,3,0,yes,no,22,1889,no,no,1
yes,9,18,2,760,8,121,52,yes,no,13,0,1,0,no,no,12,1400,yes,no,1
yes,9,25,0,0,0,0,3,yes,no,0,0,0,1,no,yes,9,1917,yes,no,0
no,10,22,0,203,0,108,0,no,no,40,0,14,1,no,no,3,3470,yes,no,1
no,7,15,12,83,0,65,5,no,no,17,0,8,0,no,no,1,1978,yes,no,0
no,8,13,0,34,1,72,69,no,no,0,0,0,0,no,no,16,2557,yes,no,1
no,10,19,5,457,0,104,0,yes,no,15,0,0,0,no,no,3,2039,yes,no,0
no,2,5,0,1,0,3,2,no,no,0,0,0,0,no,no,8,2131,yes,no,1
no,10,19,15,20,0,98,8,yes,no,14,0,0,12,yes,no,17,2984,yes,no,1
no,6,21,16,1,0,0,0,yes,no,0,0,1,1,yes,yes,10,3288,yes,no,1
no,9,24,0,43,0,46,2,no,no,0,0,2,0,no,no,12,3074,yes,no,0
no,6,1,0,0,0,0,47,yes,no,0,0,0,2,no,no,6,2588,yes,no,1
no,10,24,0,25,0,0,6,no,no,0,0,1,0,no,no,36,2466,yes,no,1
no,1,1,0,38,0,31,185,no,no,0,0,0,0,yes,no,7,2192,yes,no,1
no,7,19,2,146,0,43,2,no,no,6,0,0,0,yes,no,1,2404,yes,yes,1
no,4,12,0,5,0,18,33,yes,no,3,0,9,6,no,yes,12,3378,yes,no,1
no,3,4,2,202,1,74,173,no,no,5,0,0,0,yes,no,1,2101,yes,no,0
no,9,22,0,37,0,14,32,yes,no,0,0,10,0,no,no,28,3044,no,no,0
no,10,17,0,0,0,0,0,no,no,5,0,0,0,yes,no,11,2588,no,no,1
no,2,13,0,256,0,58,17,no,yes,2,0,0,0,no,no,1,2313,yes,no,1
no,9,5,2,13,0,12,5,no,no,0,0,0,0,no,yes,24,3562,yes,no,1
no,4,13,0,47,0,30,102,yes,no,0,0,0,0,no,yes,8,2466,yes,no,1
no,9,3,0,189,0,3,0,no,no,0,0,0,0,no,no,3,3743,yes,no,1
yes,10,15,0,84,0,43,1,no,no,6,0,0,0,no,yes,5,2769,yes,no,1
no,10,21,0,77,0,59,137,no,no,17,0,16,0,no,no,5,2861,yes,no,1
no,10,15,0,24,0,83,0,yes,no,1,0,2,0,yes,yes,2,3715,no,no,0
yes,1,4,0,36,1,1,5,no,no,0,0,0,0,no,no,11,3105,yes,no,1
no,6,18,0,0,0,2,6,no,no,0,0,0,0,no,yes,23,2131,yes,no,1
no,6,25,0,276,0,59,0,no,no,109,0,0,0,yes,no,4,1552,yes,no,1
no,6,5,0,0,0,0,3,no,no,0,0,0,0,no,yes,14,3166,yes,no,1
no,10,20,2,276,0,110,10,no,no,1,1,0,0,yes,no,7,1339,yes,no,0
no,3,14,3,0,0,0,0,no,no,6,0,0,0,no,no,7,3500,yes,no,1
no,6,10,0,48,0,45,0,yes,no,0,0,0,2,no,no,11,1583,yes,no,0
no,4,4,0,0,0,0,0,no,no,0,0,0,0,no,no,12,1948,yes,no,1
no,10,21,2,162,0,75,109,yes,no,16,0,0,14,yes,no,9,2192,yes,no,1
no,2,3,0,8,0,0,62,no,no,0,0,0,0,no,no,11,1797,no,no,1
no,9,18,0,272,0,73,53,no,no,23,1,59,0,yes,no,12,1674,yes,no,1
no,10,25,0,50,0,0,28,no,no,2,0,0,0,no,no,19,2374,yes,no,0
no,1,14,0,5,0,16,4,no,no,0,0,0,0,no,no,6,2922,yes,no,1
no,10,23,0,28,0,15,420,no,no,0,0,0,0,no,no,28,2343,yes,no,0
no,7,4,0,2,0,0,2,no,no,2,0,0,0,no,no,5,2892,yes,no,1
no,7,19,0,45,0,13,0,yes,no,3,0,0,0,no,no,6,2708,yes,no,1
no,6,12,0,0,0,0,0,no,no,0,0,0,0,yes,no,4,1613,yes,no,1
no,2,6,1,357,0,116,147,no,no,35,0,0,0,yes,no,12,2192,yes,no,1
no,8,12,0,207,0,92,0,no,no,39,0,0,0,no,no,7,3288,yes,no,1
no,9,12,0,0,0,23,308,no,no,6,0,0,0,yes,no,0,2070,yes,no,0
no,8,19,0,0,0,2,0,no,no,24,0,0,0,no,no,10,2282,yes,no,0
no,8,13,0,0,0,0,0,yes,no,0,0,4,0,no,no,8,3804,yes,no,1
no,8,14,0,100,0,74,8,no,no,23,0,0,0,no,no,8,2861,yes,no,1
no,9,18,0,216,0,20,0,yes,no,25,1,0,0,yes,no,7,3470,yes,no,1
no,10,5,1,0,0,0,27,no,no,0,0,0,0,no,no,30,3258,yes,no,1
no,7,24,0,8,0,36,1,no,no,4,0,0,0,no,yes,21,3684,yes,no,1
no,5,6,0,0,0,0,0,no,no,0,0,0,0,no,no,4,2101,no,no,1
no,5,24,0,257,0,65,285,no,no,7,0,0,0,no,no,6,2009,yes,no,1
no,10,15,0,26,1,88,3,yes,no,3,0,0,0,no,no,15,2769,yes,no,1
no,8,15,0,31,0,35,96,yes,no,0,0,0,0,no,no,17,1339,no,no,1
no,6,5,0,306,0,107,431,yes,no,0,0,0,1,yes,no,6,1736,yes,no,1
no,9,21,2,87,0,0,0,no,no,0,0,0,0,yes,yes,9,3715,yes,no,1
no,7,13,0,0,0,2,0,yes,no,0,0,0,0,no,no,7,2343,no,no,1
no,10,25,0,0,0,0,0,yes,no,3,0,0,0,no,no,9,2039,yes,no,1
no,10,23,1,127,0,21,343,yes,no,1,0,0,0,yes,no,23,2496,yes,no,1
no,9,16,5,16,0,9,30,no,no,0,0,3,0,yes,yes,19,1644,yes,yes,1
yes,7,8,0,95,4,110,172,no,no,0,0,4,0,yes,no,27,2282,yes,no,1
no,10,15,7,16,0,94,46,yes,no,0,0,7,0,yes,no,4,2466,yes,no,1
yes,7,1,0,0,4,0,33,no,no,1,0,0,0,yes,no,2,1917,yes,yes,1
no,5,10,5,19,0,12,93,no,no,0,0,0,0,no,no,10,1766,yes,no,1
no,7,16,0,170,0,107,40,yes,no,4,0,9,3,no,no,8,1461,yes,no,1
no,5,1,0,0,0,0,1,no,no,0,0,0,0,no,no,1,3013,yes,no,1
no,6,4,0,16,0,0,0,no,no,2,0,0,0,yes,yes,12,2282,yes,no,1
no,1,1,1,219,0,31,0,yes,no,0,0,3,1,no,yes,12,2831,no,no,0
no,8,8,0,0,0,0,21,no,no,0,0,0,0,yes,yes,19,1858,yes,no,0
no,6,14,0,14,0,0,0,yes,no,0,0,0,0,no,no,4,3074,yes,no,1
no,6,5,0,0,0,0,0,no,no,0,0,0,0,no,no,6,2466,yes,yes,1
no,8,14,1,194,0,18,147,no,no,19,0,0,0,yes,no,4,3013,no,no,1
no,9,20,3,15,0,104,192,no,no,8,0,6,1,no,yes,18,2192,yes,no,1
no,3,14,1,294,0,5,0,no,no,7,0,0,0,no,yes,11,3774,no,no,1
yes,7,12,2,71,0,0,21,no,no,0,0,0,0,no,no,5,3684,yes,no,0
yes,6,1,0,0,2,0,9,no,no,0,0,0,0,no,yes,10,3044,no,no,1
no,1,22,1,114,0,35,0,no,no,3,0,0,0,no,no,1,3105,yes,no,1
no,1,8,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,2162,yes,no,0
no,2,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,3623,yes,no,0
no,5,18,0,26,0,12,18,no,no,0,0,0,0,no,no,11,2162,yes,yes,1
no,8,19,0,83,0,99,12,yes,no,9,0,6,3,no,no,0,2466,yes,no,0
no,9,18,0,173,3,60,3,no,no,3,0,0,0,no,no,28,1370,yes,no,1
no,5,15,0,0,0,1,0,no,no,0,0,0,0,yes,no,8,3074,no,no,1
no,6,2,1,74,0,112,14,no,yes,0,0,0,4,no,no,15,2009,no,no,1
no,2,2,0,0,0,0,6,no,no,0,0,1,0,no,no,23,2313,yes,no,0
no,8,19,0,81,1,21,3,no,no,12,0,2,0,yes,no,8,2162,yes,no,1
no,2,18,3,19,0,27,14,yes,no,12,0,0,0,no,yes,25,3288,yes,no,1
no,5,7,0,23,0,0,8,no,no,0,0,0,0,yes,no,25,2984,no,no,1
yes,5,9,2,335,7,77,96,yes,no,5,0,0,0,no,no,22,2374,yes,yes,1
no,9,18,1,100,0,121,104,no,no,0,0,0,0,yes,no,2,3013,yes,no,1
no,5,19,0,35,0,63,37,no,no,0,0,0,0,no,no,1,2070,yes,no,1
no,10,20,0,417,0,81,0,no,no,56,0,0,0,no,no,9,1523,yes,no,1
no,9,17,0,0,0,0,2,yes,no,0,4,0,8,no,no,36,3715,no,no,1
no,3,2,2,0,0,0,11,yes,no,0,0,3,0,no,no,9,2223,no,no,1
no,10,20,11,136,1,87,12,yes,no,0,4,0,5,yes,no,4,2254,yes,no,0
no,9,21,0,6,0,102,220,no,no,11,0,0,1,no,no,7,2435,yes,no,0
no,10,24,0,0,0,30,45,no,no,42,75,0,0,no,no,18,2039,yes,yes,1
no,9,7,0,0,0,3,1,no,no,0,0,12,0,no,no,17,2557,yes,no,1
no,5,3,0,0,0,0,193,no,no,0,0,0,0,no,no,11,2313,yes,no,0
no,2,1,0,10,0,10,6,no,no,0,0,0,0,yes,no,1,2800,yes,no,1
no,9,16,0,6,11,36,73,yes,yes,0,0,0,0,no,no,12,3319,yes,no,0
no,7,4,0,190,0,0,0,no,no,20,0,0,0,no,yes,3,2708,no,no,1
no,1,1,0,0,0,0,386,no,no,0,0,0,0,no,no,10,2404,yes,no,0
no,5,8,0,36,0,33,54,no,no,0,0,0,8,no,no,5,2009,yes,no,1
no,7,17,0,508,0,120,0,yes,no,0,0,0,0,yes,yes,7,2708,yes,no,0
no,7,16,3,0,0,41,21,no,no,2,0,0,2,no,no,17,3350,yes,no,1
yes,10,21,0,36,5,48,85,no,no,0,0,0,0,yes,no,5,2619,yes,yes,0
no,10,3,0,0,0,28,1,no,no,1,0,0,0,no,no,14,2678,no,no,1
no,10,16,0,32,0,28,0,yes,no,4,0,0,0,no,no,10,3288,no,no,0
no,5,13,1,0,0,44,260,no,no,1,0,16,1,yes,no,5,2343,yes,no,1
yes,2,14,0,90,7,118,30,no,no,30,0,0,0,yes,yes,27,2313,yes,yes,0
no,4,5,0,16,0,19,4,no,no,0,0,0,0,no,no,4,2039,yes,no,0
no,8,8,0,0,0,0,2,no,no,0,0,0,0,no,no,1,1705,yes,no,1
no,7,19,0,340,0,115,0,yes,yes,34,0,0,0,no,yes,3,2769,yes,no,1
no,5,1,0,0,0,0,0,no,no,0,0,0,0,no,no,2,3715,yes,no,1
no,6,4,0,0,0,6,0,no,no,0,0,0,0,no,no,7,3500,no,no,1
no,4,13,0,0,0,0,0,no,no,0,0,0,0,no,no,11,3197,no,no,1
yes,2,2,0,0,0,66,38,no,no,0,0,0,0,yes,no,6,2619,yes,no,0
no,9,1,0,0,0,47,140,no,no,0,0,0,0,yes,no,6,1978,yes,no,1
no,9,19,4,148,0,60,9,yes,no,17,0,0,0,no,no,6,2223,yes,no,1
yes,10,16,1,30,0,18,12,yes,no,0,0,0,0,yes,yes,9,1461,yes,no,0
no,5,9,0,64,0,7,9,no,no,4,0,0,0,no,no,2,2070,yes,no,0
no,2,18,0,121,0,0,33,yes,no,5,0,0,0,no,no,17,3074,yes,no,1
no,4,2,0,34,0,0,42,no,no,1,0,0,0,no,no,3,2101,yes,no,1
no,3,10,0,0,0,0,1,no,no,0,0,0,0,no,no,1,2466,yes,no,1
no,10,16,5,46,0,8,181,yes,no,0,0,0,11,no,no,23,2435,yes,no,1
no,8,1,0,34,0,0,0,no,no,0,0,0,0,no,no,6,3044,no,no,1
no,7,18,0,0,0,0,0,no,no,0,0,0,0,no,yes,8,1492,no,no,1
no,7,5,0,0,0,17,2,no,no,0,0,0,2,no,yes,2,2282,no,no,1
no,8,22,0,5,0,2,0,no,no,0,0,0,0,no,no,7,3774,yes,yes,0
no,8,22,0,46,4,26,247,no,no,2,0,0,0,yes,no,11,3074,yes,no,1
no,8,22,2,12,5,29,182,no,no,15,0,0,0,no,no,10,3288,yes,no,1
no,5,17,2,150,0,115,7,no,no,1,0,0,0,yes,yes,12,3804,yes,no,0
no,1,20,3,212,0,13,0,yes,no,0,0,0,0,no,no,9,2343,yes,no,1
no,9,7,1,400,0,96,80,yes,no,35,0,0,0,no,no,3,2678,no,no,1
no,10,10,6,274,0,69,2,yes,no,19,0,0,0,yes,no,21,2162,yes,no,1
no,2,13,0,15,0,25,12,no,no,8,0,0,0,no,no,12,1917,yes,no,0
no,5,15,8,203,0,0,0,no,no,0,0,0,1,no,yes,5,2953,no,no,1
no,10,9,1,0,0,44,0,yes,no,2,0,0,0,no,no,10,3592,yes,no,0
no,2,18,0,0,0,0,1,no,no,0,0,0,0,no,no,7,3105,yes,no,0
no,6,6,4,403,0,79,0,no,no,18,0,0,0,no,no,10,2404,no,no,1
no,7,13,0,63,0,0,0,yes,no,0,0,2,0,no,yes,2,3684,yes,no,1
no,10,16,0,0,0,0,96,no,no,0,0,0,0,yes,no,23,3350,yes,yes,1
yes,7,4,0,309,2,58,9,no,no,0,0,0,0,no,no,17,2343,yes,no,0
no,9,19,0,221,0,1,126,no,no,0,0,0,0,no,no,31,2831,yes,no,1
no,1,7,0,0,0,0,0,no,no,0,0,0,0,no,no,2,2922,yes,no,1
no,4,1,0,3,0,21,0,no,no,0,0,0,0,yes,no,8,4080,no,no,0
no,1,1,0,7,0,0,0,no,no,0,0,0,0,no,no,8,2800,yes,no,0
no,1,2,0,0,0,0,0,no,no,0,0,0,0,no,yes,7,2282,yes,no,0
no,4,7,0,0,0,0,0,no,no,0,0,0,0,no,no,5,3562,yes,no,1
no,9,21,15,58,0,33,0,yes,no,0,1,0,0,no,no,8,1339,yes,no,0
